trade_date,h.1,h.2,h.3,h.4,h.5
2004-12-30,0.35205973030476495,0.3610172539016955,0.36993612689740085,0.37881651606442246,0.387658587455699
2004-12-31,0.34068529641358525,0.34972989513464886,0.3587351019116329,0.36770108830828563,0.37662802514114374
2005-01-03,0.34752455226921286,0.3566128418457402,0.36566075707716916,0.37466847732483366,0.38363618115326253
2005-01-04,0.46305915150313015,0.4718254569507741,0.48055064380544793,0.48923490493502486,0.4978784323027261
2005-01-05,0.48133341045952266,0.49001716420377833,0.49866045865658243,0.5072634823256141,0.5158264228402587
2005-01-06,0.4663870892803367,0.4750755534408894,0.48372424714062656,0.49233335242432885,0.5009030505034877
2005-01-07,0.4417755383424395,0.4504944257528689,0.45917422510470024,0.467815111635467,0.47641725979708704
2005-01-10,0.427749355260258,0.4364833259906613,0.44517877745538337,0.45383587953521204,0.4624548013617132
2005-01-11,0.44884313128728903,0.45752631392213655,0.466171170446124,0.4747778700242725,0.48334658107493716
2005-01-12,0.428945988336731,0.43783227498964905,0.4466781570187734,0.45548381813791927,0.4642494412255824
2005-01-13,0.46520929593508836,0.47408228872276736,0.48291352010655675,0.49170318663962587,0.500451483950052
2005-01-14,0.45359693757530833,0.46248494227747383,0.47133138119592666,0.48013644871787003,0.4889003383214328
2005-01-18,0.500716908292363,0.5094734763647757,0.5181885503509644,0.5268623268758146,0.5354950016324798
2005-01-19,0.5717914108367325,0.5804529080942641,0.5890714824388277,0.5976473465791967,0.606180712170045
2005-01-20,0.5733612994742878,0.5820680114727701,0.5907309030121115,0.5993501946385572,0.6079261057883539
2005-01-21,0.5738851379674474,0.582579563416123,0.5912301925886256,0.5998372460991657,0.6084009434506576
2005-01-24,0.5421980309925212,0.5509574291507681,0.5596733039283621,0.5683458715827024,0.5769753472966563
2005-01-25,0.5109977264911955,0.5198283222725285,0.5286156188175342,0.5373598284362211,0.546061162397574
2005-01-26,0.48294312061812555,0.4918226890022811,0.500659474732292,0.5094536839392918,0.5182055217612533
2005-01-27,0.4540888058820678,0.46303625643580415,0.47194111533746225,0.48080358533181455,0.48962386819852793
2005-01-28,0.4278171820684525,0.43684049011103887,0.4458211300387822,0.4547593036144968,0.46365521164692997
2005-01-31,0.4264603986604739,0.43547025048960086,0.444437803829982,0.4533632572600383,0.4622468084259261
2005-02-01,0.42623791779253334,0.435240572623601,0.44420135056186105,0.45312044640253607,0.46199805403473604
2005-02-02,0.4054605514688978,0.4144908379513781,0.42347958500017585,0.432426983697219,0.4413332242454562
2005-02-03,0.39333994127523775,0.40275237376775663,0.4121201254306864,0.42144340836398453,0.43072243366076995
2005-02-04,0.45183511373983215,0.46115789401928053,0.47043442045146006,0.47966492251924203,0.4888496285669462
2005-02-07,0.42864139518978545,0.4380430548609433,0.44739796009630606,0.4567063434055947,0.4659684361422598
2005-02-08,0.4038683845967631,0.41333087692074055,0.4227466029577472,0.43211579383986976,0.4414386795568756
2005-02-09,0.43514437049938937,0.4444900746089887,0.4537890590873996,0.4630415574883397,0.47224780219798007
2005-02-10,0.41600536931848486,0.4253599575756999,0.43466842543692585,0.44393100028693555,0.4531479083894397
2005-02-11,0.4415610556516355,0.45080523239579195,0.4600037011283902,0.46915668785358167,0.4782644174580359
2005-02-14,0.41679449397248025,0.4260546482779254,0.4352698896405295,0.44444043589385857,0.45356650381495783
2005-02-15,0.4001586721965786,0.4094706255341016,0.41873761694934375,0.42795986353686977,0.4371375813430227
2005-02-16,0.3768855688825543,0.3862051703671824,0.39548078258627173,0.40471261317267937,0.4139008687792186
2005-02-17,0.41855874463701864,0.4277719899016728,0.43694084498978036,0.4460655237768778,0.45514623910803165
2005-02-18,0.3939819972894423,0.4032040226936918,0.4123826715613558,0.421518147917455,0.4306106548273624
2005-02-22,0.5679033359950552,0.5766989230744792,0.5854489321568144,0.594153599423432,0.6028131598318314
2005-02-23,0.5644551576442755,0.573233067584839,0.5819659457801899,0.5906540232486561,0.5992975298234133
2005-02-24,0.5558461595818421,0.5646339982714466,0.5733771475140612,0.5820758345722409,0.5907302855528254
2005-02-25,0.5882086182223746,0.5969095227793237,0.6055653599882354,0.614176363280685,0.6227427648791622
2005-02-28,0.593141492845489,0.6018466919129123,0.6105060800008812,0.6191198981889877,0.6276883862881459
2005-03-01,0.5697087362203965,0.5785416197052381,0.5873273599062282,0.5960662084387329,0.6047584155751852
2005-03-02,0.5338135393790139,0.5427242383113504,0.5515884610775337,0.5604064500866088,0.569178446483271
2005-03-03,0.4999506878208435,0.5089438914971723,0.5178911602832237,0.5267927288021885,0.5356488304788652
2005-03-04,0.5788785748475411,0.5876034643037805,0.5962832670364014,0.6049182160354785,0.6135085430870874
2005-03-07,0.541283844428211,0.5501051284072687,0.55888078285263,0.5676110437905186,0.576296146026274
2005-03-08,0.5230411462345762,0.5319231666468769,0.5407598206411234,0.5495513399339512,0.5582979550584642
2005-03-09,0.6025323667882914,0.6111607023615203,0.6197443982514041,0.6282836854064626,0.636778793580377
2005-03-10,0.5662656392107484,0.5750912477449474,0.5838701098960088,0.5926024732643479,0.6012885841389206
2005-03-11,0.577382743033588,0.586152563567508,0.5948761133774624,0.6035536365938626,0.6121853760590563
2005-03-14,0.5654008019494298,0.5742690934323638,0.583089682943865,0.5918628270697801,0.6005887810157968
2005-03-15,0.5930119904362201,0.6017612333829889,0.610463434370583,0.6191188463289915,0.6277277208282775
2005-03-16,0.6218165772459807,0.6304675628163567,0.6390713250971234,0.647628121866896,0.6561382094971492
2005-03-17,0.5832249854233149,0.5920452933609873,0.6008172625438921,0.6095411578874075,0.618217242855071
2005-03-18,0.5907847596238304,0.5995545757215238,0.6082768926134836,0.6169519675655999,0.6255800564503555
2005-03-21,0.5681042201498411,0.57695618838314,0.585760607466438,0.5945177328143055,0.6032278184693308
2005-03-22,0.6250271947488121,0.633657220379175,0.6422408474560235,0.6507783254369905,0.6592699024385231
2005-03-23,0.5839030248727197,0.5927135479197276,0.6014771140377455,0.6101939734903694,0.61886437520738
2005-03-24,0.5476230792489016,0.5567823002597638,0.5658922457726873,0.5749531808838731,0.5839653692633374
2005-03-28,0.5138919427387799,0.5232497245485247,0.5325565537494579,0.5418127077757403,0.5510184625509192
2005-03-29,0.5250217091898066,0.5343540324024785,0.5436349508191282,0.5528647475903704,0.5620437043071546
2005-03-30,0.6390143778121165,0.647872060539446,0.6566796547236865,0.6654374436062033,0.6741457088266845
2005-03-31,0.6021870690554199,0.6112172229276848,0.6201961536807105,0.6291241518752098,0.6380015064237032
2005-04-01,0.5852194670728416,0.5943763299200402,0.6034807103535822,0.612532909175586,0.6215332254641275
2005-04-04,0.5484351113483145,0.5577484757501316,0.5670085688090694,0.5762156952309084,0.5853701579785486
