trade_date,h.1,h.2,h.3,h.4,h.5
2004-12-30,0.5195407712044058,0.5295244547654947,0.5394848812469621,0.5494221048263819,0.5593361795551205
2004-12-31,0.4899120544127261,0.49973637756785344,0.5095389307733171,0.5193197622696628,0.5290789201905386
2005-01-03,0.474614501531782,0.4842904087341177,0.49394529239930146,0.5035791982066794,0.5131921717363469
2005-01-04,0.5251848780654993,0.5349885436443103,0.5447692307911262,0.5545269933642036,0.5642618850955631
2005-01-05,0.4980816458156609,0.5077222061127495,0.5173409269415817,0.5269378577767065,0.5365130479805948
2005-01-06,0.485161488847365,0.494703698168236,0.504224386655774,0.5137236028465654,0.5232013951677306
2005-01-07,0.48281715829202043,0.49231022696041676,0.5017818107141384,0.5112319581783006,0.5206607178679692
2005-01-10,0.4552958593019987,0.46466117068602225,0.47400583381902317,0.48332989422541095,0.4926333973292248
2005-01-11,0.44684137459565415,0.45615564899098193,0.46544950672360874,0.4747229925463621,0.4839761511139724
2005-01-12,0.42265991339738457,0.43174228700513767,0.440807612928106,0.44985592316492445,0.45888724965416616
2005-01-13,0.47884359975667334,0.48818158767099884,0.4974997939983995,0.506798260644175,0.5160770294248527
2005-01-14,0.4579684388924778,0.46716660445311,0.4763457132867053,0.4855058048749237,0.4946469186176272
2005-01-18,0.6177266691725432,0.6276204032498252,0.6374874488970672,0.6473278781065315,0.6571417626762803
2005-01-19,0.6631603951641614,0.6731455421694926,0.6831042526710137,0.6930365966615583,0.7029426439486481
2005-01-20,0.6688029784441225,0.6787505379345714,0.6886715673423347,0.6985661374229869,0.7084343187433979
2005-01-21,0.6509562835654785,0.6608466080278181,0.670711934069672,0.6805523248761287,0.6903678434725724
2005-01-24,0.6132076373529528,0.6232108432841388,0.6331909036396787,0.6431478719741703,0.6530818017182963
2005-01-25,0.5752178374486981,0.5849484496883373,0.5946571378134689,0.6043439512214778,0.6140089391984511
2005-01-26,0.5546278350833844,0.5641678385874281,0.5736866250670466,0.5831842417090283,0.5926607355952176
2005-01-27,0.5449499646313901,0.5544362817194989,0.5639021471520588,0.5733476050210193,0.5827726993232719
2005-01-28,0.514767029551596,0.5240300264145611,0.5332736024212749,0.542497798289624,0.5517026546521259
2005-01-31,0.5846608758329641,0.5941033955364395,0.6035239485134576,0.6129225858665931,0.622299358579538
2005-02-01,0.629707774159383,0.6392265458474449,0.6487217439569649,0.6581934268687536,0.6676416528190392
2005-02-02,0.5916404234991002,0.6010074664100604,0.6103518354451144,0.6196735854886748,0.628972771292301
2005-02-03,0.5759970577185596,0.5852741371190511,0.594529067032105,0.6037619003407215,0.6129726898016407
2005-02-04,0.6420818100594252,0.6514848237930577,0.6608644834876558,0.6702208471470845,0.679553972631146
2005-02-07,0.6030980279668395,0.6123502829447918,0.6215803301167946,0.6307882227873287,0.63997401413293
2005-02-08,0.5818751884290786,0.5910444304924265,0.6001918099999651,0.6093173790793779,0.618421189734058
2005-02-09,0.5550422164969588,0.5641479186444498,0.5732319995451894,0.5822945105382512,0.5913355028408053
2005-02-10,0.5266743285516196,0.5355685673442921,0.5444430221955434,0.5532977371118756,0.5621327560019045
2005-02-11,0.5376643374870893,0.5466111541279425,0.5555375190688387,0.5644434790607118,0.5733290807476263
2005-02-14,0.510141580632281,0.5190566828877231,0.5279515123392443,0.5368261150868854,0.5456805371258565
2005-02-15,0.4829193128550835,0.49172266051738583,0.500506595619076,0.50927116096745,0.518016399275408
2005-02-16,0.49687633437189765,0.5057961720589044,0.5146955435754087,0.5235744958801276,0.5324330758240337
2005-02-17,0.5335815599802431,0.5424849545921788,0.5513703036080375,0.5602376436030303,0.5690870110782369
2005-02-18,0.5951663205545695,0.6042382666791238,0.61329049185059,0.6223230389391513,0.6313359507217976
2005-02-22,0.735440274317499,0.7448516168179363,0.7542399083215421,0.7636052052866223,0.7729475640332011
2005-02-23,0.7485781838933893,0.7580002964528875,0.7673986557612938,0.7767733217008199,0.7861243540027135
2005-02-24,0.7017155549578812,0.7110529549270945,0.7203669112691842,0.7296574828446096,0.7389247283660481
2005-02-25,0.7304227191312376,0.7398308984963088,0.7492144983912944,0.7585735830316314,0.7679082164649897
2005-02-28,0.7606540958657043,0.7700189942299029,0.7793605305939748,0.7886787632375754,0.7979737502949736
2005-03-01,0.7793052489940152,0.788673431206979,0.7980178424507116,0.8073385430420352,0.8166355931447228
2005-03-02,0.7403597590236651,0.7498219998367402,0.7592628490576907,0.7686823550471767,0.7780805660565282
2005-03-03,0.6964766043613498,0.7058017178820948,0.7151058655105267,0.7243890943847999,0.7336514515370871
2005-03-04,0.768453320343884,0.7778750338495015,0.7872751197276648,0.7966536276247859,0.8060106070733127
2005-03-07,0.7193188448917928,0.7286086203079077,0.737877027970281,0.7471241170276679,0.756349936515775
2005-03-08,0.6776805280220365,0.686873558541631,0.6960453611376912,0.7051959848283007,0.7143254785183537
2005-03-09,0.7572848776917491,0.7665424570910649,0.7757774819846258,0.7849900073226197,0.7941800879213582
2005-03-10,0.7307017479827402,0.7399185373057575,0.7491137530538199,0.7582874457238107,0.7674396656944162
2005-03-11,0.7481733677929169,0.7575053437134963,0.7668163885195056,0.7761065491582967,0.785375872471921
2005-03-14,0.7194921697548518,0.7287136745664452,0.7379144037591591,0.7470944041394905,0.7562537224084841
2005-03-15,0.7120267322541001,0.7211823381302672,0.7303170444864011,0.7394308990298782,0.7485239493591735
2005-03-16,0.7501727726458872,0.7593577507275113,0.768521692275624,0.7776646454706059,0.7867866583824896
2005-03-17,0.7098706966246003,0.7189683970063684,0.7280451364166802,0.7371009631493141,0.7461359253867801
2005-03-18,0.749628664070585,0.7587396036024139,0.7678286716979457,0.7768959208610657,0.7859414034696205
2005-03-21,0.7674745084806863,0.7766002845932312,0.7857034075692751,0.7947839336412511,0.803841918902005
2005-03-22,0.987230265031099,0.996413957641878,1.005573216361734,1.0147081061988341,1.023818691988387
2005-03-23,0.9241023257555558,0.9332964735735032,0.942465796679854,0.9516103621027131,0.9607302366892061
2005-03-24,0.8824299164619454,0.8915601479810726,0.900666505986792,0.9097490529030018,0.9188078509903755
2005-03-28,0.8599811446661405,0.8690382462421837,0.8780722387572244,0.8870831811736907,0.8960711323035688
2005-03-29,0.8164974587851519,0.8256059954830822,0.8346908818152055,0.8437521791898268,0.8527899488558048
2005-03-30,0.876019882853186,0.885193527964806,0.8943455723159196,0.9034760667688446,0.9125850620661361
2005-03-31,0.8457917581556726,0.8549316859666191,0.864049717574553,0.8731459054354367,0.8822203018795651
2005-04-01,0.9399835265906545,0.9491619567792453,0.9583187718599568,0.9674540227361441,0.9765677601912851
2005-04-04,0.9134550415005873,0.9225929929508274,0.9317091956151936,0.9408037012568947,0.9498765615159401
2005-04-05,0.8594541302977499,0.8686527505188016,0.8778303461749616,0.8869869653204291,0.8961226558995696
2005-04-06,0.8350889284642049,0.8442503442987143,0.8533907982458162,0.8625103382676085,0.871609012216449
2005-04-07,0.7914561462958865,0.8005840118469697,0.8096910509832852,0.8187773112230122,0.8278428399759111
2005-04-08,0.8073517166313545,0.8164359985801797,0.8254990535645527,0.8345409311848739,0.8435616809256437
